-4.6757628994435475e-8, 0.059070318289864976
-4.6757628994435475e-8, 0.033971227495043665
-4.6757628994435475e-8, 0.021421682097633066
-4.6757628994435475e-8, 0.046520772892454376
-2.6152572149429918e-8, 0.02769512257283535
-2.6152572149429918e-8, 0.04024466797024606
-2.6152572149429918e-8, 0.015145577175424751
-2.6152572149429918e-8, 0.05279421336765666
-5.547515304424361e-9, 0.09671629003509108
-5.547515304424361e-9, 0.1469144716247337
-5.547515304424361e-9, 0.1343649262273231
-5.547515304424361e-9, 0.12809015352861775
-5.547515304424361e-9, 0.12181538082991239
-5.547515304424361e-9, 0.11554060813120715
-5.547515304424361e-9, 0.10926583543250179
-5.547515304424361e-9, 0.14063969892602834
-5.547515304424361e-9, 0.09044151733638583
-5.547515304424361e-9, 0.08416674463768048
-5.547515304424361e-9, 0.07789197193897512
-5.547515304424361e-9, 0.07161719924026977
-5.547515304424361e-9, 0.06586532426645664
1.9178552909581968e-8, 0.16594635014260306
1.9178552909581968e-8, 0.15360596383514924
1.9178552909581968e-8, 0.17818215690507844
2.5360069963083762e-8, 0.19096660661163967
5.2146643861591113e-8, 0.20296537750735988
7.687271207559744e-8, 0.2619466422069864
7.687271207559744e-8, 0.255671869508281
7.687271207559744e-8, 0.24939709680957578
7.687271207559744e-8, 0.24312232411087042
7.687271207559744e-8, 0.26822141490569174
7.687271207559744e-8, 0.23057277871345971
7.687271207559744e-8, 0.22429800601475447
7.687271207559744e-8, 0.21802323331604911
7.687271207559744e-8, 0.21174846061734376
7.687271207559744e-8, 0.23684755141216507
7.687271207559744e-8, 0.274496187604397
1.1121447348393976e-7, 0.28408042552158086
1.5929293945561925e-7, 0.3309638129987333
1.5929293945561925e-7, 0.32468904030002793
1.5929293945561925e-7, 0.3184142676013225
1.5929293945561925e-7, 0.3121394949026173
1.5929293945561925e-7, 0.2933151768065013
1.5929293945561925e-7, 0.2875633018326881
1.5929293945561925e-7, 0.34351335839614394
1.5929293945561925e-7, 0.3372385856974386
2.0050305314562994e-7, 0.38847989828985957
2.0050305314562994e-7, 0.3759303528924489
2.0050305314562994e-7, 0.36965558019374356
2.0050305314562994e-7, 0.36338080749503826
2.0050305314562994e-7, 0.3571060347963329
2.0050305314562994e-7, 0.3508312620976276
2.0050305314562994e-7, 0.39475467098856487
2.0050305314562994e-7, 0.3822051255911542
2.4171316683564105e-7, 0.4073015519389697
2.4171316683564105e-7, 0.43867541543249633
2.4171316683564105e-7, 0.43240064273379103
2.4171316683564105e-7, 0.4261258700350857
2.4171316683564105e-7, 0.4198510973363804
2.4171316683564105e-7, 0.413576324637675
2.623182236806466e-7, 0.44730189566971323
2.8292328052565174e-7, 0.4731840008283698
2.8292328052565174e-7, 0.4669092281296645
2.8292328052565174e-7, 0.46063445543095916
2.8979163280732054e-7, 0.49967704148173575
